movie_id,movie_name,certificate,genre,description,directors,stars
tt0119051,The Edge,A,"Action, Adventure, Drama            ",An intellectual billionaire and two other men struggle to band together and survive after getting stranded in the Alaskan wilderness with a blood-thirsty Kodiak Bear hunting them down.,Lee Tamahori,"     Anthony Hopkins, Alec Baldwin, Elle Macpherson, Harold Perrineau"
tt0102492,My Girl,U,"Comedy, Drama, Family            ",A young girl on the threshold of her teen years finds her life turning upside down when she is accompanied by an unlikely friend.,Howard Zieff,"     Anna Chlumsky, Macaulay Culkin, Dan Aykroyd, Jamie Lee Curtis"
tt0059113,Doctor Zhivago,A,"Drama, Romance, War            ","The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.",David Lean,"     Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger"
tt2510894,Hotel Transylvania 2,U,"Animation, Adventure, Comedy            ","Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel.",Genndy Tartakovsky,"     Adam Sandler, Andy Samberg, Selena Gomez, Kevin James"
tt0120791,Practical Magic,A,"Comedy, Drama, Fantasy            ","Two witch sisters, raised by their eccentric aunts in a small town, face closed-minded prejudice and a curse which threatens to prevent them ever finding lasting love.",Griffin Dunne,"     Sandra Bullock, Nicole Kidman, Stockard Channing, Dianne Wiest"
tt0383028,"Synecdoche, New York",R,Drama            ,"A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.",Charlie Kaufman,"     Philip Seymour Hoffman, Samantha Morton, Michelle Williams, Catherine Keener"
tt1172233,Whip It,PG-13,"Drama, Sport            ","In Bodeen, Texas, an indie-rock-loving misfit finds a way of dealing with small-town misery after discovering a roller-derby league in nearby Austin.",Drew Barrymore,"     Elliot Page, Drew Barrymore, Kristen Wiig, Sarah Habel"
tt0841046,Walk Hard: The Dewey Cox Story,R,"Comedy, Music            ",Singer Dewey Cox overcomes adversity to become a musical legend.,Jake Kasdan,"     John C. Reilly, Jenna Fischer, David Krumholtz, Nat Faxon"
tt0112682,La cité des enfants perdus,R,"Adventure, Drama, Fantasy            ","A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.","Marc Caro, Jean-Pierre Jeunet","     Ron Perlman, Daniel Emilfork, Judith Vittet, Dominique Pinon"
tt0066026,MASH,A,"Comedy, Drama, War            ",The staff of a Korean War field hospital use humor and high jinks to keep their sanity in the face of the horror of war.,Robert Altman,"     Donald Sutherland, Elliott Gould, Tom Skerritt, Sally Kellerman"
tt0364517,Jeux d'enfants,R,"Comedy, Drama, Romance            ","As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.",Yann Samuell,"     Guillaume Canet, Marion Cotillard, Thibault Verhaeghe, Joséphine Lebas-Joly"
tt1245112,[Rec]²,A,"Horror, Thriller            ","In order to ascertain the current situation inside, a supposed medical officer and a GEO team step into the quarantined and ill-fated apartment building.","Jaume Balagueró, Paco Plaza","     Jonathan D. Mellor, Manuela Velasco, Óscar Zafra, Ariel Casas"
tt1226753,The Debt,18,"Drama, Thriller            ","In 1965, three Mossad Agents cross into East Berlin to apprehend a notorious Nazi war criminal. Thirty years later, the secrets the Agents share come back to haunt them.",John Madden,"     Helen Mirren, Sam Worthington, Tom Wilkinson, Jessica Chastain"
tt1491044,The Iceman,A,"Biography, Crime, Drama            ","The story of Richard Kuklinski, the notorious contract killer and family man. When he was finally arrested in 1986, neither his wife nor his daughters had any clue about his real profession.",Ariel Vromen,"     Michael Shannon, Chris Evans, James Franco, Winona Ryder"
tt0130018,I Still Know What You Did Last Summer,A,"Horror, Mystery, Thriller            ","The murderous fisherman with a hook is back to once again stalk the two surviving teens, Julie and Ray, who had left him for dead, as well as cause even more murder and mayhem, this time at a posh island resort.",Danny Cannon,"     Jennifer Love Hewitt, Freddie Prinze Jr., Brandy Norwood, Mekhi Phifer"
tt0102975,Star Trek VI: The Undiscovered Country,U,"Action, Adventure, Sci-Fi            ","On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",Nicholas Meyer,"     William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan"
tt0113071,First Knight,U,"Action, Adventure, Drama            ","Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.",Jerry Zucker,"     Sean Connery, Richard Gere, Julia Ormond, Ben Cross"
tt1126590,Big Eyes,U,"Biography, Crime, Drama            ","A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",Tim Burton,"     Amy Adams, Christoph Waltz, Danny Huston, Krysten Ritter"
tt0101862,Father of the Bride,U,"Comedy, Family, Romance            ","With his oldest daughter's wedding approaching, a father finds himself reluctant to let go.",Charles Shyer,"     Steve Martin, Diane Keaton, Martin Short, Kimberly Williams-Paisley"
tt0093010,Fatal Attraction,A,"Drama, Thriller            ",A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,Adrian Lyne,"     Michael Douglas, Glenn Close, Anne Archer, Ellen Latzen"
tt0338095,Haute tension,A,Horror            ,"Best friends Marie and Alexia decide to spend a quiet weekend at Alexia's parents' secluded farmhouse. But on the night of their arrival, the girls' idyllic getaway turns into an endless night of horror.",Alexandre Aja,"     Cécile de France, Maïwenn, Philippe Nahon, Franck Khalfoun"
tt1268799,A Very Harold & Kumar 3D Christmas,R,"Adventure, Comedy            ","Six years after their Guantanamo Bay adventure, stoner buds Harold Lee and Kumar Patel cause a holiday fracas by inadvertently burning down Harold's father-in-law's prize Christmas tree.",Todd Strauss-Schulson,"     Kal Penn, John Cho, Neil Patrick Harris, Patton Oswalt"
tt0091790,Pretty in Pink,UA,"Comedy, Drama, Romance            ",A poor girl must choose between the affections of dating her childhood sweetheart or a rich but sensitive playboy.,Howard Deutch,"     Molly Ringwald, Jon Cryer, Harry Dean Stanton, Annie Potts"
tt1528071,Horns,A,"Comedy, Fantasy, Horror            ","In the aftermath of his girlfriend's mysterious death, a young man awakens to find strange horns sprouting from his forehead.",Alexandre Aja,"     Daniel Radcliffe, Juno Temple, Max Minghella, Joe Anderson"
tt0414055,Elizabeth: The Golden Age,PG-13,"Biography, Drama, History            ","A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",Shekhar Kapur,"     Cate Blanchett, Clive Owen, Geoffrey Rush, Jordi Mollà"
tt0486551,Beerfest,R,Comedy            ,"Two brothers travel to Germany for Oktoberfest, only to stumble upon a secret, centuries-old competition described as a ""Fight Club"" with beer games.",Jay Chandrasekhar,"     Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter"
tt0185014,Wonder Boys,R,"Comedy, Drama            ","An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in.",Curtis Hanson,"     Michael Douglas, Tobey Maguire, Frances McDormand, Robert Downey Jr."
tt0088161,Splash,U,"Comedy, Fantasy, Romance            ",A young man is reunited with a mermaid he briefly encountered as a boy and falls in love with her without knowing her secret.,Ron Howard,"     Tom Hanks, Daryl Hannah, Eugene Levy, John Candy"
tt0113243,Hackers,U,"Crime, Drama, Romance            ",Teenage hackers discover a criminal conspiracy with plans to use a computer virus that will capsize five oil tankers.,Iain Softley,"     Jonny Lee Miller, Angelina Jolie, Jesse Bradford, Matthew Lillard"
tt2304933,The 5th Wave,UA,"Action, Adventure, Sci-Fi            ","Four waves of increasingly deadly alien attacks have left most of Earth in ruin. Cassie is on the run, desperately trying to save her younger brother.",J Blakeson,"     Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders"
tt0112579,The Bridges of Madison County,A,"Drama, Romance            ",Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,Clint Eastwood,"     Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak"
tt0433387,Harsh Times,R,"Action, Crime, Drama            ",A tough-minded drama about two friends in South Central Los Angeles and the violence that comes between them.,David Ayer,"     Christian Bale, Freddy Rodríguez, Eva Longoria, Chaka Forman"
tt2370248,Short Term 12,R,Drama            ,A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.,Destin Daniel Cretton,"     Brie Larson, Frantz Turner, John Gallagher Jr., Kaitlyn Dever"
tt0115734,Bottle Rocket,R,"Comedy, Crime, Drama            ",Three friends plan to pull off a simple robbery and go on the run.,Wes Anderson,"     Luke Wilson, Owen Wilson, Ned Dowd, Shea Fowler"
tt0866439,Made of Honor,A,"Comedy, Romance            ",A guy in love with an engaged woman tries to win her over after she asks him to be her maid of honor.,Paul Weiland,"     Patrick Dempsey, Michelle Monaghan, Kevin McKidd, Kadeem Hardison"
tt0145531,Stigmata,R,"Horror, Mystery            ","When a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the Catholic Church itself.",Rupert Wainwright,"     Patricia Arquette, Gabriel Byrne, Jonathan Pryce, Nia Long"
tt1121096,Seventh Son,16,"Action, Adventure, Fantasy            ","When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him.",Sergei Bodrov,"     Ben Barnes, Julianne Moore, Jeff Bridges, Alicia Vikander"
tt2377322,Deliver Us from Evil,A,"Crime, Fantasy, Horror            ","New York police officer Ralph Sarchie investigates a series of crimes. He joins forces with an unconventional priest, schooled in the rites of exorcism, to combat the possessions that are terrorizing their city.",Scott Derrickson,"     Eric Bana, Edgar Ramírez, Olivia Munn, Chris Coy"
tt0300051,Jersey Girl,UA,"Comedy, Drama, Romance            ",A widower must look after his precocious daughter and rebuild his life and career after he's sidelined by an unexpected tragedy and a personal blowup.,Kevin Smith,"     Ben Affleck, Liv Tyler, Raquel Castro, Betty Aberlin"
tt0120749,Mercury Rising,U,"Action, Crime, Drama            ",Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,Harold Becker,"     Bruce Willis, Miko Hughes, Alec Baldwin, Chi McBride"
tt0114558,Strange Days,A,"Crime, Drama, Sci-Fi            ",A former cop turned street-hustler accidentally uncovers a conspiracy in Los Angeles in 1999.,Kathryn Bigelow,"     Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore"
tt0316396,Peter Pan,U,"Adventure, Family, Fantasy            ","The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",P.J. Hogan,"     Jeremy Sumpter, Jason Isaacs, Olivia Williams, Lynn Redgrave"
tt2101341,Dead Man Down,R,"Action, Adventure, Crime            ","In New York City, a crime lord's right-hand man is helped by a woman seeking retribution.",Niels Arden Oplev,"     Colin Farrell, Noomi Rapace, Dominic Cooper, Terrence Howard"
tt1371150,This Is Where I Leave You,R,"Comedy, Drama            ","After their father passes away, four grown siblings are forced to return to their childhood home and live under the same roof for a week, along with their over-sharing mother and an assortment of spouses, exes, and might-have-beens.",Shawn Levy,"     Jason Bateman, Tina Fey, Jane Fonda, Adam Driver"
tt0316356,Open Range,U,"Action, Drama, Romance            ",A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,Kevin Costner,"     Kevin Costner, Robert Duvall, Diego Luna, Abraham Benrubi"
tt2106361,Into the Storm,UA 13+,"Action, Adventure, Drama            ","Storm trackers, thrill-seekers, and everyday townspeople document an unprecedented onslaught of tornadoes touching down in the town of Silverton.",Steven Quale,"     Richard Armitage, Sarah Wayne Callies, Matt Walsh, Max Deacon"
tt0423294,Surf's Up,PG,"Animation, Adventure, Comedy            ","A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick.","Ash Brannon, Chris Buck","     Shia LaBeouf, Zooey Deschanel, Jon Heder, Jeff Bridges"
tt1740707,Trolljegeren,PG-13,"Drama, Fantasy, Horror            ","A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",André Øvredal,"     Otto Jespersen, Robert Stoltenberg, Knut Nærum, Glenn Erland Tosterud"
tt0095631,Midnight Run,A,"Action, Comedy, Crime            ","A bounty hunter pursues a former Mafia accountant who is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",Martin Brest,"     Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton"
tt1270262,The Devil's Double,R,"Biography, Drama, Thriller            ","A chilling vision of the house of Saddam. The world of Hussein comes to life through the eyes of the man who was given a choice; either be the double for Saddam's sadistic son, or die.",Lee Tamahori,"     Dominic Cooper, Ludivine Sagnier, Raad Rawi, Philip Quast"
tt0132347,Mystery Men,PG-13,"Action, Comedy, Fantasy            ",A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.,Kinka Usher,"     Ben Stiller, Janeane Garofalo, William H. Macy, Hank Azaria"
tt0116225,Escape from L.A.,A,"Action, Adventure, Sci-Fi            ","Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",John Carpenter,"     Kurt Russell, Steve Buscemi, Stacy Keach, A.J. Langer"
tt0465624,My Super Ex-Girlfriend,PG-13,"Comedy, Romance, Sci-Fi            ","When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell.",Ivan Reitman,"     Uma Thurman, Luke Wilson, Anna Faris, Rainn Wilson"
tt0831887,The Spirit,PG-13,"Action, Crime, Fantasy            ","Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City.",Frank Miller,"     Gabriel Macht, Samuel L. Jackson, Scarlett Johansson, Jaime King"
tt0453556,TMNT,PG,"Animation, Action, Adventure            ","When the world is threatened by an ancient evil, the four adolescent turtles must reunite and overcome their faults in order to stand against it.",Kevin Munroe,"     Patrick Stewart, Mako, Chris Evans, Sarah Michelle Gellar"
tt0077928,Midnight Express,A,"Biography, Crime, Drama            ","Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison.",Alan Parker,"     Brad Davis, Irene Miracle, Bo Hopkins, Paolo Bonacelli"
tt2334649,Fruitvale Station,R,"Biography, Crime, Drama            ","The story of Oscar Grant III, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",Ryan Coogler,"     Michael B. Jordan, Melonie Diaz, Octavia Spencer, Kevin Durand"
tt3195644,Insidious: Chapter 3,A,"Horror, Mystery, Thriller            ",A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.,Leigh Whannell,"     Dermot Mulroney, Stefanie Scott, Angus Sampson, Leigh Whannell"
tt3316948,American Ultra,R,"Action, Comedy            ",A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.,Nima Nourizadeh,"     Jesse Eisenberg, Kristen Stewart, Connie Britton, John Leguizamo"
tt0368933,The Princess Diaries 2: Royal Engagement,U,"Comedy, Family, Romance            ","Now settled in Genovia, Princess Mia faces a new revelation: she is being primed for an arranged marriage to an English suitor.",Garry Marshall,"     Anne Hathaway, Callum Blue, Julie Andrews, Hector Elizondo"
tt1034389,The Eagle,PG-13,"Action, Adventure, Drama            ","In Roman-ruled Britain, a young Roman soldier endeavors to honor his father's memory by finding his lost legion's golden emblem.",Kevin Macdonald,"     Channing Tatum, Jamie Bell, Donald Sutherland, István Göz"
tt0110216,Junior,U,"Comedy, Romance, Sci-Fi            ","As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",Ivan Reitman,"     Arnold Schwarzenegger, Danny DeVito, Emma Thompson, Frank Langella"
tt1258972,The Man with the Iron Fists,R,Action            ,"On the hunt for a fabled treasure of gold, a band of warriors, assassins, and a rogue British soldier descend upon a village in feudal China, where a humble blacksmith looks to defend himself and his fellow villagers.",RZA,"     Russell Crowe, Cung Le, Lucy Liu, RZA"
tt0387898,Caché,R,"Drama, Mystery, Thriller            ",A married couple is terrorized by a series of surveillance videotapes left on their front porch.,Michael Haneke,"     Daniel Auteuil, Juliette Binoche, Maurice Bénichou, Annie Girardot"
tt0076666,Saturday Night Fever,R,"Drama, Music            ","Anxious about his future after high school, a 19-year-old Italian-American from Brooklyn tries to escape the harsh reality of his bleak family life by dominating the dance floor at the local disco.",John Badham,"     John Travolta, Karen Lynn Gorney, Barry Miller, Joseph Cali"
tt0451094,Chinjeolhan geumjassi,A,"Crime, Drama, Thriller            ","After being wrongfully imprisoned for thirteen years and having her child taken away from her, a woman seeks revenge through increasingly brutal means.",Park Chan-wook,"     Nam-mi Kang, Jeong-nam Choi, Hye-Sook Go, Bok-hwa Baek"
tt0092086,Three Amigos!,U,"Comedy, Western            ","Three actors accept an invitation to a Mexican village to perform their onscreen bandit fighter roles, unaware that it is the real thing.",John Landis,"     Steve Martin, Chevy Chase, Martin Short, Alfonso Arau"
tt0110932,Quiz Show,U,"Biography, Drama, History            ","A young lawyer, Richard Goodwin, investigates a potentially fixed game show. Charles Van Doren, a big time show winner, is under Goodwin's investigation.",Robert Redford,"     Ralph Fiennes, John Turturro, Rob Morrow, Paul Scofield"
tt1605717,Frank,R,"Comedy, Drama, Music            ","Jon, a young wanna-be musician, discovers he's bitten off more than he can chew when he joins an eccentric pop band led by the mysterious and enigmatic Frank.",Lenny Abrahamson,"     Michael Fassbender, Domhnall Gleeson, Maggie Gyllenhaal, Moira Brooker"
tt0206314,Joy Ride,R,"Action, Mystery, Thriller            ","Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychopathic killer.",John Dahl,"     Steve Zahn, Paul Walker, Leelee Sobieski, Jessica Bowman"
tt2082197,Barfi!,U,"Comedy, Drama, Romance            ",Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal.,Anurag Basu,"     Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla"
tt0873886,Red State,R,"Action, Crime, Horror            ","Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda.",Kevin Smith,"     Michael Parks, Melissa Leo, John Goodman, Michael Angarano"
tt1528854,Daddy's Home,UA,"Comedy, Family            ","Brad Whitaker is a radio host trying to get his stepchildren to love him and call him Dad. But his plans turn upside down when their biological father, Dusty Mayron, returns.",Sean Anders,"     Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church"
tt1300851,The Boondock Saints II: All Saints Day,R,"Action, Crime, Thriller            ","The MacManus brothers are living a quiet life in Ireland with their father, but when they learn that their beloved priest has been killed by mob forces, they go back to Boston to bring justice to those responsible and avenge the priest.",Troy Duffy,"     Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr."
tt3007512,The Water Diviner,R,"Drama, History, War            ",An Australian man travels to Turkey after the Battle of Gallipoli to try to locate his three missing sons.,Russell Crowe,"     Russell Crowe, Olga Kurylenko, Jai Courtney, Isabel Lucas"
tt1568921,Karigurashi no Arietti,U,"Animation, Adventure, Drama            ","The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter Arrietty is discovered.",Hiromasa Yonebayashi,"     Bridgit Mendler, Amy Poehler, Will Arnett, Mirai Shida"
tt0884732,The Wedding Ringer,A,"Comedy, Romance            ","Two weeks shy of his wedding, a socially awkward guy enters into a charade by hiring the owner of a company that provides best men for grooms in need.",Jeremy Garelick,"     Kevin Hart, Josh Gad, Kaley Cuoco, Affion Crockett"
tt1320261,Gulliver's Travels,U,"Adventure, Comedy, Family            ","Travel writer Lemuel Gulliver takes an assignment in Bermuda but ends up on the island of Lilliput, where he towers over its tiny citizens.",Rob Letterman,"     Jack Black, Emily Blunt, Jason Segel, Amanda Peet"
tt0450345,The Wicker Man,PG-13,"Horror, Mystery, Thriller            ","A sheriff investigating the disappearance of a young girl from a small island discovers there's a larger mystery to solve among the island's secretive, neo-pagan community.",Neil LaBute,"     Nicolas Cage, Ellen Burstyn, Leelee Sobieski, Kate Beahan"
tt0271027,Kiss of the Dragon,U,"Action, Crime, Thriller            ",A betrayed intelligence officer enlists the aid of a prostitute to prove his innocence from a deadly conspiracy while returning a favor to her.,Chris Nahon,"     Jet Li, Bridget Fonda, Tchéky Karyo, Ric Young"
tt0111301,Street Fighter,U,"Action, Adventure, Comedy            ",Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,Steven E. de Souza,"     Jean-Claude Van Damme, Raul Julia, Ming-Na Wen, Damian Chapa"
tt0116040,Daylight,UA,"Action, Adventure, Drama            ",Disaster in a New York tunnel as explosions collapse both ends of it. One hero tries to help the people inside find their way to safety.,Rob Cohen,"     Sylvester Stallone, Amy Brenneman, Viggo Mortensen, Dan Hedaya"
tt0482572,Pride and Glory,R,"Crime, Drama, Thriller            ","A family's moral codes are tested when Ray Tierney investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.",Gavin O'Connor,"     Edward Norton, Colin Farrell, Noah Emmerich, Jon Voight"
tt0300556,Timeline,PG-13,"Action, Adventure, Sci-Fi            ",A group of archaeologists become trapped in the past when they go there to retrieve a friend. The group must survive in 14th-century France before they can escape back to the twenty-first century.,Richard Donner,"     Paul Walker, Gerard Butler, Billy Connolly, Frances O'Connor"
tt0163988,Bringing Out the Dead,R,"Drama, Thriller            ","Haunted by the patients he failed to save, a monumentally burned-out Manhattan ambulance paramedic fights to maintain his sanity over three increasingly turbulent nights.",Martin Scorsese,"     Nicolas Cage, Patricia Arquette, John Goodman, Ving Rhames"
tt0351977,Walking Tall,PG-13,"Action, Crime            ","A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",Kevin Bray,"     Dwayne Johnson, Ashley Scott, Johnny Knoxville, Michael Bowen"
tt0083511,48 Hrs.,A,"Action, Comedy, Crime            ",A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him in order to track down a killer.,Walter Hill,"     Nick Nolte, Eddie Murphy, Annette O'Toole, Frank McRae"
tt1586752,Machine Gun Preacher,R,"Action, Biography, Crime            ",Sam Childers is a former drug-dealing biker tough guy who found God and became a crusader for hundreds of Sudanese children who've been forced to become soldiers.,Marc Forster,"     Gerard Butler, Michelle Monaghan, Michael Shannon, Kathy Baker"
tt0477051,Norbit,PG-13,"Comedy, Romance            ","A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.",Brian Robbins,"     Eddie Murphy, Thandiwe Newton, Terry Crews, Clifton Powell"
tt1149362,Das weiße Band - Eine deutsche Kindergeschichte,UA,"Drama, Mystery, Thriller            ","Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible?",Michael Haneke,"     Christian Friedel, Ernst Jacobi, Leonie Benesch, Ulrich Tukur"
tt0970411,City of Ember,PG,"Adventure, Drama, Family            ","For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker.",Gil Kenan,"     Saoirse Ronan, Toby Jones, Bill Murray, David Ryall"
tt1210042,Brooklyn's Finest,R,"Action, Crime, Drama            ",Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.,Antoine Fuqua,"     Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes"
tt1130080,The Informant!,R,"Biography, Comedy, Crime            ","The U.S. government decides to go after an agro-business giant with a price-fixing accusation, based on the evidence submitted by their star witness, vice president-turned-informant Mark Whitacre.",Steven Soderbergh,"     Matt Damon, Tony Hale, Patton Oswalt, Lucas McHugh Carroll"
tt0094947,Dangerous Liaisons,A,"Drama, Romance            ",A scheming widow and her manipulative ex-lover make a bet regarding the corruption of a recently married woman.,Stephen Frears,"     Glenn Close, John Malkovich, Michelle Pfeiffer, Swoosie Kurtz"
tt0120177,Spawn,A,"Action, Crime, Drama            ","An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil.",Mark A.Z. Dippé,"     Michael Jai White, John Leguizamo, Martin Sheen, Theresa Randle"
tt0061578,The Dirty Dozen,U,"Action, Adventure, War            ","During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.",Robert Aldrich,"     Lee Marvin, Ernest Borgnine, Charles Bronson, John Cassavetes"
tt2980648,The Hundred-Foot Journey,PG,"Comedy, Drama            ",The Kadam family leaves India for France where they open a restaurant directly across the road from Madame Mallory's Michelin-starred eatery.,Lasse Hallström,"     Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon"
tt0125659,Abre los ojos,U,"Drama, Mystery, Sci-Fi            ","A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",Alejandro Amenábar,"     Eduardo Noriega, Penélope Cruz, Chete Lera, Fele Martínez"
tt1991245,Chernobyl Diaries,R,"Horror, Mystery, Thriller            ","Six tourists hire an extreme tour guide who takes them to the abandoned city Pripyat, the former home to the workers of the Chernobyl nuclear reactor. During their exploration, they soon discover they are not alone.",Bradley Parker,"     Jesse McCartney, Jonathan Sadowski, Olivia Taylor Dudley, Nathan Phillips"
tt1323045,Frozen,R,"Adventure, Thriller            ","Three skiers stranded on a chairlift are forced to make life-or-death choices, which prove more perilous than staying put and freezing to death.",Adam Green,"     Shawn Ashmore, Emma Bell, Kevin Zegers, Ed Ackerman"
tt1343097,Luftslottet som sprängdes,R,"Crime, Drama, Thriller            ","Lisbeth is recovering in a hospital and awaiting trial for three murders when she is released. Mikael must prove her innocence, but Lisbeth must be willing to share the details of her sordid experiences with the court.",Daniel Alfredson,"     Michael Nyqvist, Noomi Rapace, Lena Endre, Annika Hallin"
tt1990314,Robot & Frank,PG-13,"Comedy, Crime, Drama            ","In the near future, an ex-jewel thief receives a gift from his son: a robot butler programmed to look after him. But soon the two companions try their luck as a heist team.",Jake Schreier,"     Peter Sarsgaard, Frank Langella, Susan Sarandon, Liv Tyler"
tt0463998,Freedom Writers,UA,"Biography, Crime, Drama            ","A young teacher inspires her class of at-risk students to learn tolerance, apply themselves and pursue education beyond high school.",Richard LaGravenese,"     Hilary Swank, Imelda Staunton, Patrick Dempsey, Scott Glenn"
tt1186830,Agora,R,"Adventure, Biography, Drama            ","A historical drama set in Roman Egypt, concerning a slave who turns to the rising tide of Christianity in the hope of pursuing freedom while falling in love with his mistress, the philosophy and mathematics professor Hypatia of Alexandria.",Alejandro Amenábar,"     Rachel Weisz, Max Minghella, Oscar Isaac, Ashraf Barhom"
tt0091326,The Karate Kid Part II,U,"Action, Family, Sport            ","Daniel accompanies his mentor, Mr. Miyagi, to Miyagi's childhood home in Okinawa. Miyagi visits his dying father and confronts his old rival, while Daniel falls in love and inadvertently makes a new rival of his own.",John G. Avildsen,"     Pat Morita, Ralph Macchio, Pat E. Johnson, Bruce Malmuth"
tt0284490,Showtime,UA,"Action, Comedy, Crime            ","A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based television cop show, while tracking down the manufacturer and distributor of an illegally made semi-automatic firearm.",Tom Dey,"     Robert De Niro, Eddie Murphy, Rene Russo, Rachael Harris"
